,game_id,white_id,white_elo,black_id,black_elo,opening,moves,winner
2574,R8jYe65F,vlad722011,1942,matei_popescu1510,1950,D31,d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 c1f4 d5c4 a2a4 f8b4 e2e3 b7b5 e1e2 b4c3 b2c3 a7a6 g1f3 g8f6 f3e5 c8b7 g2g3 h7h6 f1g2 g7g5 e5f7 e8f7 f4e5 b8d7 e5d6 f6e8 d6a3 e8f6 h1e1 h8e8 e2f1 e6e5 f2f4 e5f4 e3f4 e8e1 d1e1 d8e8 e1d2 f6e4 d2c2 c6c5 a1e1 c5d4 c3d4 d7f6 f4g5 h6g5 f1g1 a8d8 a3c5 e8c6 e1f1 c6e6 f1e1 e6g4 h2h3 g4g3 c2e2 d8e8 e1f1 e4c5 e2h5 f7g7 d4c5 g3g2,black
2575,r9jegRhH,matei_popescu1510,1934,darkshadow4111,1909,D00,d2d4 d7d5 e2e3 e7e6 f1d3 f8d6 b1d2 g8f6 f2f4 h7h6 g1f3 a7a6 e1g1 e8g8 f3e5 b7b5 c2c3 c7c5 f1f3 f8e8 f3h3 d6e5 f4e5 f6d7 d1g4 g8f8 h3g3 d8g5 g4g5 h6g5 g3g5 f7f6 e5f6 d7f6 e3e4 f8f7 e4e5 f6e4 d2e4 d5e4 d3e4 a8a7 e4g6 f7f8 g6e8 f8e8 c1e3 c5c4 a1f1 c8b7 g5g7 b8c6 g7h7 e8d8 f1f8,white
2576,RAaaG7IA,ingvarlanden,1927,matei_popescu1510,1923,D31,d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 f8d6 g1f3 b8d7 f1d3 f7f5 c1d2 g8f6 f3g5 d8e7 f2f4 e8g8 e1g1 f6e4 d2e1 e4g5 f4g5 e7g5 d1f3 f8f6 c3e2 f6h6 e1g3 d6g3 e2g3 d7f6 f3f4 g5g4 a1e1 h6g6 f1f2 f6e4 d3e4 d5e4 f4g4 g6g4 d4d5 c6d5 c4d5 g7g6 f2d2 e6d5 d2d5 c8e6 d5b5 a8b8 e1c1 e6d7 b5e5 d7c6 e5e7 b8d8 c1c2 h7h5 g3e2 g8f8 e7c7 h5h4 g1f2 d8d1 e2d4 c6d5 c7h7 f8g8 h7c7 d5a2 c7b7 a2d5 b7a7 d1h1 c2c8,white
2577,rAciNu2U,matei_popescu1510,1923,bogdoris,1895,A45,d2d4 g8f6 c1g5 f6e4 h2h4 e4g5 h4g5 b7b6 e2e4 c8b7 b1d2 e7e5 d4d5 d8g5 g1f3 g5e7 c2c4 d7d6 g2g4 b8d7 b2b4 a7a5 a2a3 g7g6 f1h3 f8g7 e1e2 e8g8 g4g5 a5b4 a3b4 c7c6 d1g1 b6b5 h3d7 e7d7 d5c6 b7c6 g1h2 f8b8 h2h7 g8f8 f3h4 d7g4 f2f3 g4g5 a1g1 g5h6 h4g6 f7g6 h1h6 g7h6 h7h6 f8e7 h6g7 e7d8 g7f6 d8c7 g1g6 b8d8 c4c5,white
2578,RAIURLau,mackan64,1819,matei_popescu1510,1870,D02,d2d4 d7d5 g1f3 c7c5 c1f4 b8c6 e2e3 d8b6 d4c5 b6c5 c2c3 c8g4 f1e2 g8f6 h2h3 g4h5 e1g1 e7e6 b1d2 f8e7 a1c1 c5b6 b2b3 e8g8 f3d4 h5e2 d1e2 a8c8 c3c4 c6d4 e3d4 b6d4 f4e3 d4b2 e3a7 f6e4 f1d1 e4c3 e2e5 e7f6 e5e1 c3d1 e1d1 b2a2 a7e3 d5c4 b3c4 c8c6 g1h2 f8c8 c1c2 a2a4 d1c1 b7b5 c4c5 b5b4,black
2579,rbcoyPSf,matei_popescu1510,1886,hugo-stuer2_2020,1833,A88,d2d4 f7f5 g2g3 g8f6 f1g2 g7g6 g1f3 f8g7 c2c4 e8g8 b1c3 d7d6 e1g1 c7c6 d1c2 b8d7 c1g5 d8e8 a1d1 e7e5 e2e4 h7h6 g5f6 d7f6 d4e5 d6e5 d1d6 f5f4 f1d1 g6g5,black
2580,rBLgmz1S,matei_popescu1510,1834,aftabahmad65,1839,D00,d2d4 d7d5 e2e3 e7e6 f1d3 f8e7 f2f4 g8f6 g1f3 b8d7 b1d2 c7c5 c2c3 c5c4 d3c2 a7a6 e1g1 e8g8 f3e5 h7h6 f1f3 f6h7 f3h3 f7f5 e5g6 f8f6 g6e7 d8e7 h3g3 e7f7 d2f3 f6g6 f3e5 d7e5 f4e5 g6g3 h2g3 f7g6 d1f3 h7g5 f3f2 c8d7 c1d2 g5e4 c2e4 f5e4 a1f1 b7b5 d2e1 g8h7 f2f4 a6a5 a2a3 a8b8 g1f2 b5b4 c3b4 a5b4 e1b4 d7b5 b4c3 b8b7 f2e2 b5a4 e2d2 g6h5 g3g4 h5h4 f1f2 h4h1 f2f1 h1g2 f1f2 g2g1 f2f1 g1g2 f1f2 g2h3 g4g5,white
2581,RbSl5Tlj,matei_popescu1510,1554,kaissa_v,1462,D00,d2d4 d7d5 e2e3 e7e6 f1d3 g8f6 b1d2 c7c5 c2c3 c5c4 d3c2 b7b5 f2f4 c8b7 g1f3 a7a5 e1g1 b5b4 f3e5 f8e7 f1f3 e8g8 f3h3 h7h6 d1e1 b8c6 e1g3 c6e5 f4e5 f6e4 d2e4 d5e4 h3h6 e7g5 h6h3 f7f5 e5f6 d8f6 g3g4 f6f1,black
2582,rBWeEgOr,matei_popescu1510,1768,bebert1964,1794,D00,d2d4 d7d5 e2e3 e7e6 f1d3 f7f5 g1f3 g8f6 f3e5 f8d6 f2f4 e8g8 e1g1 c8d7 d1e2 d7e8 c1d2 b8d7 c2c4 c7c6 c4c5 d6c7 d2e1 e8h5 e2c2 d7e5 d4e5 f6e4 d3e4 d5e4 b1c3 d8d3 a1c1,black
2583,rbYOrrvS,gennadiy1234567,1853,matei_popescu1510,1915,B13,e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 f2f4 g8f6 g1f3 c8g4 f1e2 f6e4 e1g1 e7e6 f3e5 g4e2 d1e2 f8e7 b1d2 e4d2 c1d2 e8g8 f4f5 b8c6 c2c3 c6e5 d4e5 g8h8 e2h5 e6f5 g2g3 d8b6 f1f2 e7c5 a1f1 a8e8 h5f5 b6g6 f5f4 g6e4 f1e1 e4f4 g3f4 c5f2 g1f2 h7h6 f2e3 f7f6 e3d4 f6e5 e1e5 e8e5 f4e5 f8d8 d2f4 h8g8 e5e6 g8f8 f4e5 g7g6 e5f6 d8d6 d4e5 d6a6 e5d5 f8e8 a2a3 h6h5 c3c4 a6b6 a3a4 a7a5 f6c3 e8e7 c3a5 b6e6 a5b4 e7f7 b4d6 e6e2 b2b4 g6g5 a4a5 e2a2 c4c5 a2b2 c5c6 b7c6 d5c6 f7e6 d6c5 b2c2 a5a6 c2a2 a6a7 g5g4 c6b7 h5h4,black
2584,RC6pXeS0,sl1per,1954,matei_popescu1510,1940,B13,e2e4 c7c6 g1f3 d7d5 e4d5 c6d5 d2d4 b8c6 c2c4 g8f6 b1c3 c8g4 c4d5 f6d5 f1e2 e7e6 c1e3 f8b4 d1d3 g4f5 d3c4 a8b8 e1g1 b4c3 b2c3 e8g8 c4b3 a7a6 h2h3 h7h6 e2c4 c6e7 f3e5 d8c7 c4d5 e7d5 c3c4 d5e3 f2e3 b7b5 c4c5 f5e4 b3d1 f7f6 e5g4 e6e5 d1e1 f8e8 e1g3 g8h8 a1c1 c7e7 g3h4 e5d4 e3d4 e4d5 c1e1 e7b7 e1e8 b8e8 g4h6 g7h6,black
2585,RDB4YNEQ,matei_popescu1510,1936,sammito,1906,A40,d2d4 c7c6 e2e3 d7d5 f1d3 g8f6 b1d2 c8g4 f2f3 g4h5 g1e2 h5g6 e3e4 d5e4 f3e4 g6h5 c2c3 e7e6 e1g1 c6c5 d1a4 f6d7 e2f4 h5g6 f4g6 h7g6 d2f3 c5d4 c3d4 d8c7 f3e5 f8d6 c1f4 d6e5 f4e5 c7b6 a1c1 b8c6 e5g7 h8h7 g7f6 d7f6 f1f6 b6d4 a4d4 c6d4 c1c7 a8d8 d3b5,black
2586,rDxyEi2o,matei_popescu1510,1916,macounj,1910,D00,d2d4 d7d5 e2e3 e7e6 f1d3 g8f6 b1d2 a7a6 f2f4 c7c5 c2c3 b8c6 g1f3 f8d6 e1g1 c5d4 c3d4 e8g8 a2a3 b7b5 b2b3 c8b7 f3e5 d6e5 f4e5 f6d7 f1f3 g7g6 f3h3 b5b4 a3a4 a6a5 d1e2 f7f6 e5f6 d7f6 d2f3 f8f7 d3b5 d8c7 c1d2 e6e5 d4e5 c6e5 a1c1 e5f3 h3f3 c7d6 f3f4 a8f8 c1f1 f6e4 f4f7 f8f7 f1f7 g8f7 e2f3 f7g7 d2c1 d6e5 b5e8 e5e8,black
2587,rE2k1J2e,relax_eu,1896,matei_popescu1510,1893,B17,e2e4 c7c6 d2d4 d7d5 b1c3 d5e4 c3e4 b8d7 g1f3 g8f6 e4f6 d7f6 f1d3 c8g4 d3e2 e7e6 e1g1 d8c7 c2c3 a8d8 d1b3 g4f3 e2f3 f8e7 c1e3 e8g8 a1d1 f6d5 f3d5 e6d5 f1e1 e7f6 b3c2 f8e8 c2c1 a7a5 e3f4 c7d7 e1e8 d8e8 d1e1 e8e6 e1e6 d7e6 c1e3 a5a4 h2h3 g7g6 e3e6 f7e6 g1f1 g8f7 f1e2 b7b5 e2e3 g6g5 f4g3 f7e7 f2f4 h7h6 f4g5 h6g5 e3f3 e7d7 f3g4 d7e7 h3h4 g5h4 g3h4 e7f7 h4f6 f7f6 g4f4 f6g6 g2g4 g6f6 g4g5,white
2588,rE8xezLw,matei_popescu1510,1604,rafachesky,1581,E67,d2d4 g8f6 g1f3 g7g6 g2g3 f8g7 f1g2 e8g8 e1g1 d7d6 c2c4 b8d7 b1c3 e7e5 d4d5 a7a5 e2e4 d7c5 d1c2 b7b6 a2a3 c8a6 f3d2 f6h5 b2b4 a5b4 a3b4 c5d7 d2b3 f7f5 f2f3 f5f4 g3g4 h5f6 c3d1 d8e7 f1e1 h7h6 g2f1 f6h7 c1a3 e7h4 c4c5 a6f1 e1f1 h6h5 d1f2 h7g5 c2e2 h5g4 f2g4 g5h3 g1h1 d7f6 e2g2 f6g4 g2g4 h4g4 f3g4 f4f3 b3d2,white
2589,REaCOtgv,killian2312,1871,matei_popescu1510,1827,B07,e2e4 d7d6 d2d4 g8f6 b1c3 c7c6 g1f3 d8a5 c1d2 a5c7 f1d3 e7e5 h2h3 f8e7 e1g1 h7h6 d1e2 c8e6 d4d5 c6d5 e4d5 f6d5 c3d5 e6d5 c2c4 d5c6 b2b4 a7a6 a2a4 e8g8 b4b5 a6b5 c4b5 c6d5 a4a5 f7f5 f1c1 c7d7 f3h2 f8c8 d3c4 c8c4 c1c4 d5c4 e2c4 d6d5 c4b3 g8h8 h2f3 e7f6 d2b4 e5e4 f3d2 f6a1 a5a6 b7a6 b3d5,black
2590,rEeagGYh,matei_popescu1510,1631,mpendachess,1633,A49,d2d4 g8f6 g1f3 g7g6 g2g3 f8g7 f1g2 e8g8 e1g1 b8a6 c2c4 d7d6 c1g5 c7c5 d4d5 a6c7 b1c3 a7a6 a2a4 a8b8 a4a5 c8d7 d1c2 b7b5 a5b6 b8b6 f1b1 f8e8 e2e4 d8b8 g5c1 d7g4 h2h3 g4f3 g2f3 f6d7 f3e2 d7e5 f2f4 e5d7 c3a4 b6b7 a4c3 g7d4 g1h2 d7f6 c2d3 e7e6 c1e3 e6d5 e3d4 d5c4 d3c4 c5d4 c4d4 c7e6 d4f6 b7b2 b1b2 b8b3 b2b3,white
2591,REN05eNL,matei_popescu1510,1725,basicblues,1829,A01,b2b3 e7e5 c1b2 d7d6 g2g3 f7f5 f1g2 g8f6 e2e3 f8e7 d2d3 c7c6 g1e2 e8g8 b1d2 a7a5 a2a3 b8a6 h2h3 c8d7 e1g1 d8e8 f2f4 e5e4 d3e4 f6e4 d2e4 f5e4 g2e4 d7h3 f1f2 a6c5 e4f3 e7f6 b2f6 f8f6 d1d4 e8g6 f2h2 h3g4 d4c4 g8h8 g1f2 h7h5 a1h1 g4f3 f2f3 g6g4 f3f2 g7g6 c4d4 h8g7 e2c3 a8e8 b3b4 a5b4 a3b4 c5e6 d4d6 e6g5 d6c7 g7g8 e3e4 g4f3 f2g1 g5e4 c3e4 f3d1 g1g2 d1c2 e4f2 e8e2 c7d8 f6f8 d8d4,white
2592,RF68EyW2,matei_popescu1510,1895,kamran051qureshi,1895,E60,d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 c7c6 e1g1 d7d6 b1c3 c8g4 c1g5 b8d7 d1c2 f8e8 f1e1 e7e5 d4d5 c6c5 e2e4 h7h6 g5f6 d7f6 h2h3 g4f3 g2f3 f6d7 a2a3 d8f6 f3g2 h6h5 h3h4 a7a6 b2b4 b7b6 a1b1 a8b8 a3a4 g8h8 a4a5 c5b4 b1b4 b6a5 b4b8 e8b8 e1b1 b8b4 c3a2 b4b1 c2b1 d7c5 b1b6 h8h7 a2c3 g6g5 h4g5 f6g5 b6a5 g5d2 a5a3 c5d3 c3a2 d2f2 g1h2 d3e1,black
2593,Rf9oYWmz,concaerus,1754,matei_popescu1510,1759,B12,e2e4 c7c6 d2d4 d7d5 e4e5 c6c5 g1f3 b8c6 b1c3 c8g4 c1e3 c5d4 e3d4 g4f3 g2f3 e7e6 f1b5 f8b4 a2a3 b4a5 b2b4 a5c7 b5c6 b7c6 c3a4 c7b6 a4c5 b6c5 d4c5 g8e7 d1d2 e8g8 h1g1 g8h8 e1e2 f8e8 g1g2 e7f5 a1g1 a7a5 d2f4 a5b4 a3b4 g7g6 f4g4 a8a2 e2d2 e8g8 g1b1 d5d4 g2g1 d8d5 g4f4 d5c4 g1c1 c4c3 d2d1 g8d8 b1b3 c3c4 c1b1 c4c2 d1e1 c2e2,black
2594,rfoezdN8,efourefiveffour,1566,matei_popescu1510,1553,B27,e2e4 c7c5 g1f3 g7g6 f1c4 f8g7 e1g1 b8c6 c2c3 e7e6 d2d4 d7d5 e4d5 e6d5 c4b3 c5c4 b3c2 g8e7 f1e1 e8g8 d1e2 c8e6 c1g5 d8c7 b1d2 h7h6 g5h4 e7f5 h4g3 f5g3 f2g3 a8e8 f3e5 c6e5 d4e5 e6d7 d2f3 d7g4 a1d1 g4f3 e2f3 e8e5 e1e5 c7e5 d1d5 e5e1 f3f1 e1e3 f1f2 e3c1 d5d1 c1b2 c2e4 b2c3 e4b7 f8e8 g1f1 e8e7 d1d8 g8h7 b7f3 e7e6 d8d2 e6f6 d2c2 c3a1 f2e1 a1d4 c2f2 c4c3 e1d1 d4d1 f3d1 f6f2 f1f2 g7f6 f2e2 h7g7 e2d3 g7f8 d1c2 f8e7 d3c4 e7d7 c4d5 a7a5 d5c5 d7e6 c5b5 e6d5 b5a5 d5c4 a5a6 c4d4 a2a4 d4e3 a4a5 e3d2 c2a4 c3c2 a4c2 d2c2 a6b7 f6d4 a5a6 c2d2 a6a7 d4a7 b7a7 d2e3 a7b7 e3f2 b7c7 f2g2 c7d7 g2h2 d7e7 h2g3 e7f7 h6h5 f7g6 h5h4 g6h5 h4h3,black
2595,RfxhrjmG,profpoke,1618,matei_popescu1510,1592,D11,d2d4 d7d5 g1f3 c7c6 c2c4 e7e6 e2e3 f8d6 b1c3 b8d7 f1d3 f7f5 e1g1 g8f6 b2b3 e8g8 c1b2 f6e4 f3d2 f8f6 f2f3 e4c3 b2c3 f6h6 f3f4 d8h4 d2f3 h4g4 f1f2 d7f6 f3e5 d6e5 d4e5 f6e4 d1g4 f5g4 d3e4 d5e4 f2d2 g8f7 d2d8 f7e7 a1d1 b7b6 c3b4 c6c5 b4c3 c8b7 d1d7,white
2596,RGEteEAi,matei_popescu1510,1787,veni13,1756,B00,e2e4 a7a6 d2d4 b7b5 g2g3 c8b7 f1g2 f7f5 f2f3 f5e4 f3e4 g8f6 d1e2 b8c6 d4d5 c6e5 c1f4 d7d6 b1d2 c7c6 f4e5 d6e5 d5c6 b7c6 e1c1 d8a5 c1b1 a8d8 d2b3 a5b6 g1h3 a6a5 d1d8 b6d8 h1d1 d8b6 h3f2 a5a4 b3c1 b5b4 c1d3 b4b3 c2b3 a4b3 a2a3 f6d7 g2h3 b6b5 h3d7 c6d7 f2g4 d7g4 e2g4 g7g6 g4e6 f8g7 d3b4 b5e2 d1c1 e2e4 b1a1 e4a8 c1c8 a8c8 e6c8 e8f7 c8c4 e7e6 c4b3 h8c8 b4c6 f7f6 b3f3 f6g5 h2h4 g5h6 f3e3 h6h5 e3g5,white
2597,rgnaGly0,matei_popescu1510,1903,papapeppoprimo,1997,A57,d2d4 g8f6 c2c4 c7c5 d4d5 b7b5 c4b5 d8a5 b1c3 g7g6 c1g5 f8g7 d1d2 d7d6 g1f3 e8g8 e2e4 f6g4 g5e7 f8e8 e7d6 g7c3 d2c3 e8e4 f1e2 a5b5 e1g1 e4e2 h2h3 g4h6 d6e5 b5b4 c3d3 b4e4 d3c3 e2c2 c3b3 e4c4 b3e3 c2e2 e3h6 e2e4,white
2598,RgVh8j6q,eric33,1935,matei_popescu1510,1857,B10,e2e4 c7c6 g1f3 d7d5 e4d5 c6d5 c2c4 d5d4 h2h3 b8c6 b2b3 e7e5 d2d3 f7f5 d1e2 f8d6 c1g5 g8f6 b1d2 h7h6 g5f6 d8f6 a1c1 e8g8 c4c5 d6c7 d2c4 c8d7 e2d2 e5e4 f3h2 f8e8 f1e2 d7e6 e1g1 e6c4 b3c4 e4e3 f2e3 d4e3 d2c2 c6d4 c2b2 d4e2 b2e2 c7h2 g1h2 f5f4 f1f3 g7g5 c1b1 f6c6 d3d4 a8b8 b1b5 a7a6 b5b6 c6a4 b6h6 g8g7 h6d6 e8c8 e2d3 a4e8 d3f5 e8e7 d6d7,white
2599,rHKaLGEi,pampa2020,1964,matei_popescu1510,1941,B12,e2e4 c7c6 d2d4 d7d5 e4e5 c6c5 d4c5 b8c6 g1f3 c8g4 f1b5 e7e6 b5c6 b7c6 b2b4 a7a5 c2c3 d8c7 c1f4 g8e7 f4g3 e7g6 b1d2 h7h5 h2h3 g4f3 d2f3 a5b4 c3b4 a8a3 e1g1 c7a7 d1d2 a7a6 f1d1 f8e7 f3d4 e8g8 d2b2 f8b8 d4c6,white
2600,rHRSmyhG,matei_popescu1510,1979,pistolchess72,1964,A40,d2d4 e7e6 e2e3 b7b6 f2f4 c8b7 g1f3 f7f5 f1d3 g8f6 b1d2 f8e7 e1g1 e8g8 d1e2 d7d6 c2c3 b8d7 e3e4 f5e4 d2e4 f6e4 d3e4 b7e4 e2e4 f8f6 f3g5 f6h6 g5e6 d8c8 f4f5 d7f6 e4f3 h6h4 c1g5,white
2601,Rie8f9PQ,hakim0,1850,matei_popescu1510,1914,B13,e2e4 c7c6 g1f3 d7d5 e4d5 c6d5 d2d4 b8c6 c2c4 g8f6 h2h3 c8f5 c1e3 d5c4 f1c4 e7e6 a2a3 a7a6 b1c3 b7b5 c4a2 c6e7 b2b4 e7d5 c3d5 f6d5 a2d5 d8d5 e1g1 f8d6 a1c1 e8g8 d1d2 f5e4 f3e1 f8c8 f2f3 e4g6 e1d3 d5b3 c1c8 a8c8 d3c5 a6a5 b4a5 b3a3 a5a6 d6c5 d4c5 g6d3 f1d1 c8d8 c5c6 a3a6 d2c3 d8d5 d1d3,white
2602,RikTjMTG,matei_popescu1510,1923,alland,1909,B06,d2d4 g7g6 e2e4 f8g7 b1c3 e7e6 c1e3 g8e7 d1d2 c7c6 e1c1 d7d5 f2f3 b8d7 g2g4 d7f6 h2h4 d5e4 c3e4 f6e4 f3e4 e6e5 f1e2 e5d4 e3d4 g7d4 d2d4 d8d4 d1d4 c8e6 g1h3 e8g8 h3g5 e6c8 h1d1 h7h6 g5h3 c8e6 h3f4 g8g7 f4e6 f7e6 d4d7 a8e8 d7b7 a7a5 d1d7 f8f7 e2c4 g7f8 c4e6 f7f6 e6c4 f6f4 h4h5 g6g5 c4e6 f4e4 e6f5 e7f5 d7f7 f8g8 f7f5 e8d8 b2b3 e4g4 f5f6 a5a4 c1b2 a4b3 a2b3 d8d2 f6c6 d2d8 c6h6 g4g1 h6g6 g8h8 b7g7 d8d5 h5h6 g5g4 g6g4 d5h5 g7a7 h5h6 a7a8 h8h7 a8a4 g1f1 g4h4 f1f6 h4h6 h7h6 a4g4 h6h5 g4g8 h5h6 b2c3 f6c6 c3b2 h6h7 g8g1 h7h6 c2c3 c6e6 b3b4 e6e2 b2b3 e2e6 c3c4 e6e3 b3a4 e3e2 c4c5 e2a2 a4b5 a2a8 b5c4 a8e8 b4b5 e8e4 c4d5 e4b4 d5c6 b4f4 b5b6 f4f6 c6b7 f6f7 b7a6 f7f5 a6b5 f5f8 c5c6 f8c8 c6c7 h6h7 b5c6 h7h8 b6b7 c8f8 c7c8r,white
2603,RiuOI9FC,endzik60,1650,matei_popescu1510,1701,B13,e2e4 c7c6 g1f3 d7d5 e4d5 c6d5 d2d4 b8c6 b1c3 c8g4 c1e3 g8f6 f1e2 e7e6 f3e5 g4e2 d1e2 f8d6 f2f4 e8g8 e1g1 a7a6 h2h3 d8c7 g2g4 f6d7 e3d2 c6d4 e2d3 d4c6 e5d7 c7d7 c3e2 a8c8 c2c3 b7b5 g1g2 c6a5 b2b3 c8c7 e2g3 f8c8 c3c4 b5c4 d3e2 c4c3 d2c1 a5c6 e2a6 c7a7 a6d3 d5d4 g3e4 d6e7 f1d1 f7f6 c1e3 e6e5 f4e5 f6e5 e4g3 c6b4 d3f5 d7f5 g3f5 d4e3 f5e7 a7e7 d1d7 e7d7,black
2604,rj27BdVM,matei_popescu1510,1863,francma6,1876,D00,d2d4 d7d5 e2e3 e7e6 f1d3 c7c5 c2c3 c5d4 e3d4 b8c6 f2f4 d8c7 g1f3 f8d6 f3e5 g8e7 e1g1 e8g8 f1f3 e7g6 f3h3 f7f6 d3g6 h7g6 e5g6 g8f7 d1h5 e6e5 g6f8 f7f8 f4e5 c8h3 h5h3 f6e5 h3f5 c7f7 f5f7 f8f7 d4e5 d6e5 c1e3 d5d4 c3d4 c6d4 b1c3 d4c2 e3f4,black
2605,rjbLZKJn,thecheckmatedentist,1799,matei_popescu1510,1742,B27,e2e4 c7c5 g1f3 g7g6 c2c3 d7d5 e4d5 d8d5 d2d4 f8g7 c3c4 d5d8 d4d5 e7e6 b1c3 g8e7 d5e6 g7c3 b2c3 d8d1 e1d1 c8e6 c1g5 b8c6 d1c2 e8g8 f1d3 e7f5 h2h4 g8g7 h4h5 h7h6 g5d2 g6g5 f3h2 a8d8 f2f4 f5g3 h1e1 g5f4 d3e2 g3e2 e1e2 e6c4 e2f2 c4d3 c2b2 d8d7 d2f4 f8d8 a1e1 d3c4 h2f3 c4e6 f3e5 c6e5 f4e5 g7h7 e1e2 d7d5 e5f6 d8d7 g2g4 a7a6 f2f4 d5d2 e2d2 d7d2 b2a3 d2a2,black
2606,RjFk7DmT,matei_popescu1510,1587,xui87,1608,A45,d2d4 g8f6 e2e3 c7c6 f1d3 d7d5 b1d2 g7g6 f2f4 c8g4 g1f3 f8g7 e1g1 d8d7 d1e1 g4h3 g2h3 d7h3 e1g3 h3d7 f3e5 d7e6 c2c4 b8d7 b2b3 d7e5 f4e5 e8c8 e5f6 g7f6 f1f6 e7f6 c1b2 d8e8 a1f1 f6f5 g3e5 e6e5 d4e5 e8e6 c4d5 c6d5 b3b4 e6b6 a2a3 h8e8 f1c1 c8d7 c1c5 a7a6 c5d5 d7c8,white
2607,RjnqcpdP,lifesword3,1597,matei_popescu1510,1622,B27,e2e4 c7c5 g1f3 g7g6 d2d4 c5d4 f3d4 f8g7 b1c3 b8c6 d4c6 b7c6 f1d3 d7d6 e1g1 g8f6 f2f4 e8g8 a1b1 d8c7 c1e3 c8b7 d1f3 d6d5 e4d5 c6d5 f3g3 e7e6 c3b5 c7d7 a2a4 a7a6 b5d4 f6e4 d3e4 d5e4 b2b3 a8c8 f1d1 d7c7 c2c4 f8d8 f4f5 c7g3 h2g3 e6f5 g1f2 d8d7 d4f5 d7d1 f5e7 g8f8 e7g6 f7g6 b1d1 f8e7 a4a5 c8d8 d1h1 h7h5 g3g4 g7d4 e3d4 d8d4 g4h5 g6h5 h1h5 e7d8 f2e3 d4d3 e3f4 d3b3 h5h8 d8c7 f4e5 b3a3 h8h7 c7b8 e5d4 a3a5,black
2608,RJwpSdSv,fakecurse,1870,matei_popescu1510,1875,B10,e2e4 c7c6 g1f3 d7d5 b1c3 a7a6 d2d3 c8g4 f1e2 e7e6 c1g5 f8e7 d1d2 g4f3 g5e7 d8e7 g2f3 g8f6 e4d5 c6d5 h1g1 g7g6 e1c1 b8d7 d2h6 e8c8 f3f4 c8b8 e2f3 d8c8 g1e1 e7d6 c3e2 d6c7 e2d4 f6e8 h6h3 c7f4,black
2609,RljtOoHt,matei_popescu1510,1879,thechukotka,1876,A41,d2d4 d7d6 b1c3 c7c6 e2e4 h7h6 c1e3 g7g5 h2h4 g5g4 g2g3 f8g7 d1d2 d8b6 g1e2 b6b2 a1b1 b2a3 b1b3 a3a5 e2f4 h6h5 f1e2 g8f6 e1g1 a5c7 f1b1 b7b6 a2a4 e7e5 d4e5 d6e5 f4d3 c8e6 b3b2 b8d7 d3b4 a8d8 b4a6 c7c8 b1d1 e8g8 d2c1 d7b8 a6b8 c8b8 e3h6 d8d1 e2d1 b8d8 h6g7 g8g7 c1g5 g7h7 d1e2 f8g8 g5e3 d8d4,black
2610,RLOYDcsA,matei_popescu1510,1767,borisbobby64,1811,A40,d2d4 b7b6 f2f4 d7d5 g1f3 g8f6 b1d2 g7g6 e2e3 f8g7 f1d3 c8b7 e1g1 b8d7 f3e5 e8g8 f1f3 c7c5 c2c3 f6e4 f3h3 b7c8 e5d7 c8d7 h3f3 d7g4 d2e4 g4f3 d1f3 d5e4 d3e4 a8c8 e4b7 c8c7 b2b3 d8d7 b7a6 d7c6 d4d5 c6d6 c1b2 f8b8 a6b5 a7a6 b5c6 b6b5 a1b1 f7f5 f3e2 g8f8 c3c4 b5c4 b3c4 c7c6 d5c6 b8b2 b1b2 g7b2 e2b2 d6c6 b2h8 f8f7 h8h7 f7f6 h7h8 f6f7 h8h7 f7f6 h7h4 f6f7 h4h7,draw
2611,rM046U76,dirty_ace,1925,matei_popescu1510,1924,B10,e2e4 c7c6 d2d3 d7d5 f2f3 d5e4 f3e4 e7e5 g1f3 c8g4 c1g5 g4f3 g5d8 f3d1 d8c7 d1c2 c7e5 f7f6 e5d4 c2b1 a1b1 b8d7 e1d2 f8c5 d4c3 g8e7 d3d4 c5b6 f1c4 a7a5 g2g4 c6c5 d4d5 d7e5 c4b5 e8f7 h2h3 e7c8 h1f1 f7e7 f1f5 c8d6 c3e5 d6f5 e5f4 f5d4 b5c4 e7d7 h3h4 b6c7 f4e3 c7e5 g4g5 b7b6 d2d3 a8b8 e3d4 e5d4 g5f6 d4f6 b1e1 f6d4 e4e5 b8e8 c4b5 d7e7 d5d6 e7e6 b5e8 h8e8 d3e4 e8f8 e1e2 f8f5,black
2612,Rm50IBY9,aannsshh,1875,matei_popescu1510,1896,B12,e2e4 c7c6 d2d4 d7d5 e4e5 c8f5 h2h4 d8c8 b1c3 h7h6 f1d3 f5g4 g1f3 e7e6 c1e3 g8e7 d1e2 e7f5 d3f5 g4f5 e1c1 b8d7 f3d2 c6c5 f2f4 h6h5 d4c5 d7c5 e2b5 c8c6 e3c5 f8c5 b5e2 f5g4 e2d3 g4d1 h1d1 a7a6 d2b3 c5a7 c1b1 e8e7 f4f5 a8c8 f5e6 f7e6 d3g6 c8g8 g6g5 e7d7 d1f1 c6c4 f1f7 d7c8 g5e7,white
